match_id,case_id,entry_id,transaction_id,amount_minor
a1ba5c2e-41c9-5790-9cfc-e815e527703b,REC-LEGACY-0231,LED-LEGACY-0231,768d8cd0-f64d-47e4-a277-fb217141942f,1560382
a20d8d4a-328a-54a1-a70e-058ed740cd28,REC-LEGACY-0081,LED-LEGACY-0081,28e81cde-fc32-413c-b928-96fdb49d14a3,194731
a31f9598-e730-535c-a04e-3f977fdfe1a9,REC-LEGACY-0444,LED-LEGACY-0444,e3b076ec-85f9-466e-9d3d-20d6e357af09,38798407
a39cdedd-c0e7-58ae-b033-ea3d1c54bbf6,REC-LEGACY-0003,LED-LEGACY-0003,018746b9-a3a2-4819-8601-b55c15e143e4,42277702
a539e19e-7c8e-5744-aacf-1b0cea139e61,REC-LEGACY-0412,LED-LEGACY-0412,d3bf2dbb-d8e9-445d-82a1-69a32b09741e,42541047
a583e4ab-f7b6-577c-b357-081aa47e9653,REC-LEGACY-0098,LED-LEGACY-0098,31a2c081-00dc-4f10-a317-0e83d196f995,478971
a5b98c16-e72e-58f0-8e9e-36c77b29f409,REC-LEGACY-0411,LED-LEGACY-0411,d32d377a-ccf5-433b-bd48-72596b971d0d,3571231
a5eca03a-95d1-558b-909b-de9401e9a490,REC-LEGACY-0286,LED-LEGACY-0286,9275be62-a43b-4d9c-b69b-c38615719430,2301195
a6377cef-11e2-546a-b8b2-e348063dff45,REC-LEGACY-0353,LED-LEGACY-0353,b569d9ef-f73e-4c94-8fce-9b138d86c33e,4129223
a674412a-0888-5ce9-829e-df3b89cc6391,REC-LEGACY-0032,LED-LEGACY-0032,0fa3c989-d1f5-4fb3-bc07-0cdfb70b5285,10995017
a6f4552d-4819-55d0-8834-1e70821b0628,REC-LEGACY-0324,LED-LEGACY-0324,a688eef7-9f11-48bd-b052-2efc2d1dfbbf,2377968
a7eba8d6-6dfb-5c49-85fd-4a0d4a9d579c,REC-LEGACY-0491,LED-LEGACY-0491,fb6797a3-e7ed-4b3b-bbc8-0853edd91d5d,421215
a855c496-6530-5822-9f66-63a3f3cd4d5d,REC-LEGACY-0085,LED-LEGACY-0085,2afc1bf1-c587-4513-9c13-153e41f84f71,648990
a8f366a1-db60-5771-a858-331fac8161a7,REC-LEGACY-0157,LED-LEGACY-0157,50be6d9e-8633-4988-b5d7-70c7ceb18045,254537871
a903843a-26a2-581f-bcb0-66cded6d9589,REC-LEGACY-0357,LED-LEGACY-0357,b7474b0a-312d-4530-99dd-55df1b3470c6,3796829
a919165d-8ed7-5f49-a097-db1d78774fdf,REC-LEGACY-0494,LED-LEGACY-0494,fca7ef41-c997-4448-92da-d1ef497ca8d9,5671678
a99959fb-cddf-532f-ab9c-ce7edc86c6b9,REC-LEGACY-0092,LED-LEGACY-0092,2e94e248-37d7-40d5-9617-e831d4de0993,1940208
a9fd2b18-872f-5691-bfad-cf633447de27,REC-LEGACY-0381,LED-LEGACY-0381,c41da6fc-1441-4daa-bf03-2ab7c6baf63b,26340770
aa130660-4004-50df-a6e0-e742f1ab33bf,REC-LEGACY-0474,LED-LEGACY-0474,f248d506-35f4-4c50-8b7c-f5328f3a8a2c,344968
acdc711b-9207-5ce2-a4f9-d0b66917f330,REC-LEGACY-0498,LED-LEGACY-0498,febdf971-dae5-4266-8c18-33298aa1c451,2340009
ad85e1ee-2e58-57f0-9810-c79e26b6b261,REC-LEGACY-0177,LED-LEGACY-0177,5abaa67c-b537-4897-b3d3-f5d2c8bfb49c,2028505
ada263b8-2106-5065-8128-00f4348b365f,REC-LEGACY-0369,LED-LEGACY-0369,bd94c42b-f819-42cd-9015-c9f3a8a6c9b3,958723
af5f0f9a-3b40-58f1-a208-53df03e9fd28,REC-LEGACY-0367,LED-LEGACY-0367,bcbded49-8fdb-4f51-9336-d44f10bb94c6,3030472
af68d044-fdf3-5977-ae08-626193057997,REC-LEGACY-0453,LED-LEGACY-0453,e7fb68e2-ea56-4aa9-a563-e735d869cd8d,2431574
b04f086b-04f6-5a93-a206-ed3cf6812f2d,REC-LEGACY-0374,LED-LEGACY-0374,bfd99c8c-d21e-4afe-82f9-5656cf0bc519,3397127
b05d6ad1-e72a-5ee0-aced-56c50c2a0cf9,REC-LEGACY-0484,LED-LEGACY-0484,f7bea4db-85e9-49ac-b876-73b6ccb83f96,4710472
b0be2587-fea1-5d95-b5b4-1e1b8ad5bc06,REC-LEGACY-0105,LED-LEGACY-0105,353dab2d-4f6d-48d6-b633-eaa3fb85a1e2,333640
b1de6aa0-6361-5940-83e3-c72efb7f2962,REC-LEGACY-0125,LED-LEGACY-0125,4078a47a-5db8-40f5-8699-c47916f6a068,4974255
b2f2180d-49e3-549f-bfc9-a282d9180fa1,REC-LEGACY-0004,LED-LEGACY-0004,01fc9b43-2b5c-495d-8923-3f669a3494dc,262972
b2fd575c-0b2e-5c72-87c1-97bf0a1610f2,REC-LEGACY-0273,LED-LEGACY-0273,8bbd99f4-503b-4b9b-8b22-dae1f636aa2a,12414163
b3727ef7-d08f-5bca-bfab-54f01b8748fe,REC-LEGACY-0070,LED-LEGACY-0070,23e12739-ec7e-4853-b7ae-fd05f5b1e933,37756265
b425795c-600f-59c3-b3d8-980de9866628,REC-LEGACY-0475,LED-LEGACY-0475,f31640ea-1531-4e89-9a70-82d5d1a3fbb4,2429669
b49ec1a7-c6ee-57e2-aee4-db20af38c3e2,REC-LEGACY-0180,LED-LEGACY-0180,5c4e72d0-5b61-43ca-be9e-28f26d1c4577,2304494
b578c011-0841-50f3-8933-b844ada6b8c2,REC-LEGACY-0235,LED-LEGACY-0235,78f551aa-2a41-4e96-9b0f-88397cb23d8c,33877227
b587979b-c780-5159-95be-1ce8753ed10c,REC-LEGACY-0469,LED-LEGACY-0469,ef9f58de-09f8-4255-910b-3878302b6919,4142413
b6fa49b6-44db-56ae-8ae2-ca8bb395b8e1,REC-LEGACY-0272,LED-LEGACY-0272,8b60c6a6-1f81-4d94-8549-e1d54dbf3934,1954755
b8060e9c-be94-5683-b5bb-d577506381d0,REC-LEGACY-0372,LED-LEGACY-0372,bef85ecc-d951-4f4a-a7e0-0811fb5bd8e8,4953678
b905a6c9-e853-5654-855b-cdb21147a26e,REC-FEE,LED-FEE,c618cf86-6d9c-5567-8146-462784d1c6cc,1000000
b91683b9-5bdb-5dc8-a1f5-7979d0a44fb7,REC-LEGACY-0436,LED-LEGACY-0436,df811169-1a3e-4ef7-ac4e-384467c14632,3612646
b9cd0c84-be7e-515a-8197-9c7c91655a62,REC-LEGACY-0442,LED-LEGACY-0442,e2ab81e9-9cdd-4a28-9270-467ae3a6a08b,3498059
ba1b3cf3-8e24-55ae-a55c-09e27306075f,REC-LEGACY-0447,LED-LEGACY-0447,e4fb0bff-7e05-4743-b54f-dae2887a2f06,2507873
baf15e53-fa24-515d-bd79-a864f05b21e6,REC-LEGACY-0072,LED-LEGACY-0072,24ed62f2-ab98-4ce9-9009-83bbb34a10c2,1142154
bb20cce7-154f-5741-b67f-a198f951705d,REC-LEGACY-0253,LED-LEGACY-0253,816f2af3-8d2a-4955-a443-9b11bea58578,42875729
bbae76c6-4ddb-56ab-81d6-d9f4f2bacd03,REC-LEGACY-0216,LED-LEGACY-0216,6ed838b3-77c3-4a19-a6c8-454f6b240d97,37174762
bbe5873f-f379-5852-be1e-1e2b58259f7b,REC-LEGACY-0024,LED-LEGACY-0024,0bdd45a4-3ace-4931-93fa-f4e2f0c75829,1240402
bc9918eb-5b1d-5991-9514-149c9051684b,REC-LEGACY-0241,LED-LEGACY-0241,7bd1f3db-d39d-49c0-adca-1f154138b773,4637951
bcc476ea-ef95-5dc1-b925-36bccaf0cc23,REC-LEGACY-0194,LED-LEGACY-0194,633db122-5bbb-49ca-8e98-c0fed8d675dc,722705
bcd6b417-25f8-5443-8d1a-df757aa97254,REC-LEGACY-0352,LED-LEGACY-0352,b5074570-a3a4-47b2-83f6-70d8c86c3ca4,4898282
be0cde9f-9163-5a1d-b01d-1ae064e9a6d4,REC-LEGACY-0139,LED-LEGACY-0139,4733bf97-e23a-4b25-874f-efd405c32de1,377941
be2ae9c6-ad94-5da4-affd-7f9d2b0c8b15,REC-LEGACY-0165,LED-LEGACY-0165,54f6bb2e-3fc3-4f87-bf62-9ee18078fc89,4246321
bf41b63d-f734-5c70-94b5-a31ad6f4e561,REC-LEGACY-0413,LED-LEGACY-0413,d437c57b-d9a4-4e59-a96e-05dae86bd5bf,27079443
c027c203-1c84-59b1-a2bd-35d746512d45,REC-LEGACY-0433,LED-LEGACY-0433,ddd0711e-7be9-481c-9236-f8ccd14726c3,28599743
c04debd6-e834-594d-9b1b-4cb2f7e0de95,REC-LEGACY-0136,LED-LEGACY-0136,45d10965-1972-499b-986c-100b0afa7e2b,14179593
c1354125-0886-59ef-84b2-d6d295b6f31f,REC-LEGACY-0488,LED-LEGACY-0488,f9c6c238-ffbe-42d6-aac5-7cd78b1fea15,1442925
c209c948-8b42-5707-96e5-3051a1df65d1,REC-LEGACY-0293,LED-LEGACY-0293,962a81b8-2c3e-4ec1-b274-226e172c6284,4081205
c2241407-ccc6-55d3-8733-ec1f92f839cb,REC-LEGACY-0259,LED-LEGACY-0259,84aee825-49c5-40a0-89fb-80b9b457355c,1159214
c28a3536-47a1-507c-9b50-ba35ad09462c,REC-LEGACY-0319,LED-LEGACY-0319,a44b5477-fadd-4710-8a71-04d0edd330ce,37407965
c2b9da7b-a62a-5ae9-aa0c-b11f38eeedfd,REC-LEGACY-0358,LED-LEGACY-0358,b7d63a0b-e0ea-47d8-8f75-47e12b297f4e,3660463
c3360fe9-aee0-508b-ad00-0576c2593529,REC-LEGACY-0086,LED-LEGACY-0086,2bb69e68-6f2b-44d8-8cd2-3a5306fd5d99,2585925
c3766f89-4127-56aa-ba42-c0b0e1a3103f,REC-LEGACY-0325,LED-LEGACY-0325,a708e3e7-6a7f-40ec-85bd-308255701543,1410961
c4f067d2-1f23-5981-8cb4-a47367e2db92,REC-LEGACY-0465,LED-LEGACY-0465,edd71403-44bf-4c30-b6f3-7501af3a2f69,3312029
c4fd1eab-e7d3-5b13-9363-b25890fb345e,REC-LEGACY-0203,LED-LEGACY-0203,680c06cc-1aaf-4ce5-87dd-36f3a9ed7bbb,1415550
c54efbc8-e9ca-5ba8-8685-ba2d8a5c13d7,REC-JULY,LED-JULY,423b89ac-c2e0-5105-8372-2708ee4c21f6,750000
c558a9ce-514b-5557-b274-ec86fb18de7b,REC-LEGACY-0387,LED-LEGACY-0387,c766bfba-ef6a-4e54-b58a-55a0f34618eb,933611
c57e41c0-e19f-5aaa-8a4a-5dd93b46a6a7,REC-LEGACY-0315,LED-LEGACY-0315,a22f9693-2129-4a27-9ff7-d8566d25022b,40423804
c595cf81-30f8-5b53-9977-2e4aed374711,REC-LEGACY-0223,LED-LEGACY-0223,72539ae1-b2cd-4686-b3ee-e220d8cd510a,4509525
c5c92013-6a86-5927-97e5-f614058f8715,REC-LEGACY-0082,LED-LEGACY-0082,298656c5-df8a-442f-bb99-ff7907991759,3590880
c5fe5737-0501-5a06-965f-1dd27cbbd142,REC-LEGACY-0305,LED-LEGACY-0305,9d691249-1043-46ae-add6-ef7ea871a81f,1135625
c6394dd8-da97-5b64-80bc-ffa1dd4edcf8,REC-LEGACY-0405,LED-LEGACY-0405,d096e687-5fc9-48bf-89d1-0913df082a23,47894566
c6405e4c-ecd5-50b2-9b90-b9580a05fdee,REC-LEGACY-0288,LED-LEGACY-0288,939693fa-9de4-4e46-8638-cef5e8fce5a8,2471396
c688ca64-c8c0-5389-ac30-5d35f42e763a,REC-LEGACY-0164,LED-LEGACY-0164,5459770c-365b-4a85-b929-421acdff510a,47538141
c6afd015-ec99-5e81-bc31-b798ac5c219f,REC-LEGACY-0304,LED-LEGACY-0304,9ce95568-2623-40dd-b9c7-3d311288bf18,27949998
c6db9c4a-8c29-5db3-9fa4-a8a46f1f5b85,REC-LEGACY-0330,LED-LEGACY-0330,a94d7a93-0666-4786-bf50-4914f4ba8a15,15624503
c78be4c6-5321-57dd-9104-3c94403ba070,REC-LEGACY-0155,LED-LEGACY-0155,4fe30f69-7baf-4dfe-a04c-a2171809a0f4,2702177
c87497e5-6307-5d19-a165-38fc3bb8b471,REC-LEGACY-0238,LED-LEGACY-0238,7a52a01f-04fe-41f8-97ce-88648e6865a6,27729810
c92f0f27-198f-5af9-8a1d-21ede93cb5bd,REC-LEGACY-0027,LED-LEGACY-0027,0d506cff-f636-490c-91c4-8c9eda33a09c,857059
c9581517-7202-534d-a946-cbe8779c2050,REC-REVERSAL,LED-REVERSAL,7afcd258-23ab-5984-b824-c226985e7482,320000
c998d35d-41ac-5cc6-a948-c7b0ab1e4c95,REC-LEGACY-0038,LED-LEGACY-0038,12e91484-73d0-4fab-9e45-6506a5275c2a,4150065
c9deb6a5-992f-509e-a06a-78c92219eeee,REC-LEGACY-0354,LED-LEGACY-0354,b5efb924-4fa8-4363-83ca-a54ddc54f0b5,35767439
ca3361f9-f85e-54ab-8c54-2711b7c3de55,REC-LEGACY-0037,LED-LEGACY-0037,125f1be8-c956-4454-b48f-4e5cd1dc2128,20743512
ca9ee306-ba70-5254-8977-871c92f372d2,REC-LEGACY-0383,LED-LEGACY-0383,c4e375d7-5461-4fb3-9f6a-84f7c191bd80,1280982
cadaa780-4612-5dd9-b8ad-26ee1ca9b565,REC-LEGACY-0065,LED-LEGACY-0065,216d81b2-ab89-4961-abb9-ea93edc228af,2462391
caf4ac78-441f-561c-bb9e-41857dd3ed55,REC-LEGACY-0137,LED-LEGACY-0137,463fc4b0-6fe3-41d4-90d5-86ad2a8fe039,4694651
cb33189f-ab77-5f94-86e3-a87cacd67df1,REC-LEGACY-0317,LED-LEGACY-0317,a31e7551-8299-453e-a4dc-a70915d8c10b,4741987
cb61c877-32b9-5b86-8d25-c5877052d288,REC-LEGACY-0441,LED-LEGACY-0441,e1fd989a-9959-4789-910c-d275472c561a,47068800
cb6725ca-98a7-55fb-a538-e13cce79b07b,REC-LEGACY-0044,LED-LEGACY-0044,15d84332-b105-4aee-b7be-5fec15549bac,3856371
cc9a73e9-d7e5-57b1-b3f9-0c296353d817,REC-LEGACY-0060,LED-LEGACY-0060,1e896d89-8856-4921-a464-81eaa532ae94,163618
ccf2ccc6-9172-550c-9a01-c0ca7da2195e,REC-LEGACY-0240,LED-LEGACY-0240,7b4bd1c9-a4fd-49d2-986d-6cc749a64bb6,4028439
cd035264-d7bd-58ed-b468-cd8c6e9f5ea4,REC-LEGACY-0170,LED-LEGACY-0170,5770e03f-1ca2-49b5-bebe-cc24f4453edc,3070167
cd740d0c-60bd-531b-89d6-652171076729,REC-LEGACY-0406,LED-LEGACY-0406,d0eb6e93-19ad-428a-9d38-d5f3f9089db3,1492933
ce388836-e8e0-5421-90e1-5168fffc35bf,REC-PAISE,LED-PAISE,66653666-346f-5a97-a679-6f8028a3e939,101
ce4ff01b-a749-5b8e-bd71-b253e23b5d2c,REC-LEGACY-0178,LED-LEGACY-0178,5b322a91-bce9-42e8-a9fc-6a9d96480a3e,44208578
cebd9163-3c8f-5ab7-9cd9-389ee5c3cfc0,REC-LEGACY-0435,LED-LEGACY-0435,df0f6747-9759-423b-82da-b8cc5da9a289,39021973
cf59ac82-7668-5213-834a-45870b3d780e,REC-LEGACY-0062,LED-LEGACY-0062,1f981304-726c-44fe-aeba-2c2b3d572895,4986954
cfd871ca-f17f-5943-8706-7cff7e629486,REC-LEGACY-0314,LED-LEGACY-0314,a1d4309e-a86c-41fe-9178-4440f19f904b,3799139
d2994640-dec2-566d-98c9-80647266ea9b,REC-LEGACY-0320,LED-LEGACY-0320,a498be9f-6ec2-4abe-9480-0c71b735e1b5,4185450
d2b2bbce-6ea3-5e7e-aa5b-913b22686b62,REC-LEGACY-0132,LED-LEGACY-0132,440cd728-6f8f-4a40-8666-7c3aea8eb533,3961732
d38d97a2-88fe-5205-9e5d-638060527d18,REC-LEGACY-0366,LED-LEGACY-0366,bc27e085-4af2-4fba-959e-040333932a53,4632580
d44985a8-264b-5676-b152-de6f084de251,REC-LEGACY-0490,LED-LEGACY-0490,faf009dd-d0c1-40ce-a97c-de8021987fcc,37720106
d4dbafe1-b54a-55f9-882e-f77c68689442,REC-LEGACY-0142,LED-LEGACY-0142,490b1e10-68d3-4110-a354-5d3e9f2e021a,3490521
d51e373f-6520-5761-934b-9937da1c95f6,REC-LEGACY-0294,LED-LEGACY-0294,96d0f60b-4417-4364-b6e4-4fe7ceabb228,1617646
d56f5135-e68f-5f25-8b48-73da193916b3,REC-LEGACY-0207,LED-LEGACY-0207,6a2e97c0-8749-4388-bb71-f958f98b407a,3376514
d57aaefe-e088-5d3d-9292-c3a23a45cd43,REC-LEGACY-0350,LED-LEGACY-0350,b412827e-a960-4959-a969-9764c7c42ef7,637551
d582f528-ddc3-535f-86c7-ed0cde48cda9,REC-LEGACY-0045,LED-LEGACY-0045,164ba04d-fa4d-4c1d-8413-9b51c38ba4e4,4176687
d63371c9-ba82-5e8f-add5-73f6df3327a2,REC-LEGACY-0389,LED-LEGACY-0389,c8836647-1084-46e4-b824-9b5be92429f3,3735106
d64b1b8c-2317-505d-8084-f1115f4fcf0c,REC-LEGACY-0360,LED-LEGACY-0360,b8efdabd-8423-4f31-b4a7-9dc021c80efe,957455
d6b60956-759e-5bff-a505-70932b03d30d,REC-LEGACY-0311,LED-LEGACY-0311,a0695dfb-04cc-4d21-9c7b-2404b45ae1e3,952818
d6b6ef21-811c-564c-816e-357f42424b30,REC-LEGACY-0452,LED-LEGACY-0452,e7502646-d9b1-460c-a9cf-d0e14c010f0c,22620116
d7fa7fc6-d51e-509c-b279-c54bc83be3f3,REC-LEGACY-0379,LED-LEGACY-0379,c2c14aea-5257-4b87-92ea-5ce38f1a493c,91748
d8fc8459-6319-5601-8cf3-708c5bf6cc78,REC-LEGACY-0128,LED-LEGACY-0128,41e433b1-4610-42f6-98cd-0cdf34909dd7,468736
d96561c7-80eb-5425-96ee-16e418eec33c,REC-LEGACY-0417,LED-LEGACY-0417,d61a0188-2341-4acc-92f0-59731a1e6be9,4083848
da00f83a-e636-564a-8200-879b5dcf27ae,REC-LEGACY-0053,LED-LEGACY-0053,1aa067ea-4f8a-4107-88be-d3818bfc00e1,49749126
da07cd83-2a13-54aa-aead-0ca661ef31b7,REC-LEGACY-0122,LED-LEGACY-0122,3f2c5243-07b0-4107-94c1-909c4f0cb703,1306300
da3ea288-ee42-530c-a7cd-fdc78b03d711,REC-LEGACY-0345,LED-LEGACY-0345,b0cedf0d-023e-4656-9afe-2faa7feccd0e,3972918
da7f2794-63c5-53c3-b0d4-ee096f421c92,REC-LEGACY-0258,LED-LEGACY-0258,8469a813-c969-4535-aff5-5e556f6de8c9,2211621
dabce6f9-042a-5589-84b6-4a1fce65caf1,REC-BATCH,LED-BATCH-2,871e44a9-090b-5889-a8b2-945d7832e79c,700000
dae82b3e-77ed-5ec7-bad3-1fb70f9ff509,REC-LEGACY-0199,LED-LEGACY-0199,65e7899a-f3e0-4b4e-a0d4-49f0da8fd913,1259003
db908e30-3a79-51c6-aa25-e8f817f38170,REC-LEGACY-0247,LED-LEGACY-0247,7eb76762-dd92-4f4c-aeda-343544e71b36,371313799
dd2c346b-9221-57cd-826d-546938fb5e26,REC-LEGACY-0181,LED-LEGACY-0181,5ccaf376-9553-45e4-8a1e-cf6bd7affb9b,36756872
dd429aa4-5187-50a6-a88d-7edfa4f98966,REC-LEGACY-0047,LED-LEGACY-0047,176f6d92-a717-44f2-b741-49969f34b335,3487802
de261c80-17f9-5fe3-80d2-5b8fd4310b18,REC-LEGACY-0114,LED-LEGACY-0114,3af1f9c2-c4af-420d-bcff-47d43b154e4a,4372440
de35de5a-aaf2-5231-bf56-bee66238567d,REC-LEGACY-0327,LED-LEGACY-0327,a7e5c1b3-9e93-4862-8696-78e9dc148d62,3517740
de3f8505-c50d-5004-bbc6-b16ae6c4c6f8,REC-LEGACY-0303,LED-LEGACY-0303,9c46a1fa-5c1a-4094-a6a6-d190e0e6d86e,1528576
deca7866-9ad2-5c6e-829a-61cac786bdfa,REC-LEGACY-0356,LED-LEGACY-0356,b6b67fe7-9140-4d94-9372-8bf150ac307c,2615423
df58519a-3f53-5afc-9e39-80441d818226,REC-LEGACY-0499,LED-LEGACY-0499,ff5115d5-ccc8-4d59-aef7-ec33402ce394,3622401
df631b8d-853d-5a76-b386-a7f479546a67,REC-LEGACY-0291,LED-LEGACY-0291,9538eb16-e864-4b26-a23d-5f57217342b4,16409519
dfd10ada-e866-53b6-98cf-4c5cb32e3dff,REC-LEGACY-0035,LED-LEGACY-0035,1141e1b1-0fc6-4cf9-8ddb-f4673d94d6f0,2310246
e06ef2f5-1244-5d16-b0f6-25c99ee0ed66,REC-CLOUD-HISTORY-5,LED-CLOUD-HISTORY-5,fd33d70f-b726-552b-9a95-7c5b4b050e9f,100000
e10223b1-6430-536a-9ab8-ce81ee0011b2,REC-LEGACY-0192,LED-LEGACY-0192,6230d8c2-779b-4306-8b8c-1ba3b6e05193,730685
e1223c5e-91dd-591e-909d-46e6fef4a1fa,REC-LEGACY-0058,LED-LEGACY-0058,1da24936-d420-4a1e-8629-f66c8923c75b,543746
e13a6dd7-00b9-5f55-8ae5-160a04e7e554,REC-LEGACY-0254,LED-LEGACY-0254,82213c12-2fbc-44ee-ba64-e403522c28c9,2155035
e1f3ebf3-aafa-53ae-b8b1-77768b9626a6,REC-REFUND,LED-REFUND,5ab13807-fcbc-580e-97b3-4e2a7dc7d12f,200000
e24b5419-8804-5fc1-8e7c-f9fc71658a6c,REC-LEGACY-0198,LED-LEGACY-0198,65610acd-57b8-469d-a317-b752f798f9f9,2719297
e3fb601f-a02b-5fa8-b026-ad22f87f4a3f,REC-LEGACY-0284,LED-LEGACY-0284,91696ed7-51e1-46fd-9d90-a44eb7d25409,239811
e55d2351-f043-5287-8012-ada0c4a79808,REC-LEGACY-0335,LED-LEGACY-0335,abc9f1cb-0d3e-45ee-9834-9f2390a75133,663855
e5bf1661-127e-5ba6-8859-662dc7964dce,REC-LEGACY-0095,LED-LEGACY-0095,300a3677-5473-4855-9284-cebe8c266e60,2118643
e62f10cf-df4d-53d3-9430-7943fa5c16a5,REC-MISSING-REF,LED-MISSING-REF,96a2475e-7b55-5a24-9430-1102da7172f3,45000
e75a7af6-4501-57c5-8452-c02dbeb52a9b,REC-LEGACY-0068,LED-LEGACY-0068,22cd3d9b-c645-4f0c-a413-28e361a872a4,37696851
e7a85c21-f076-5595-b4f1-0586adbd8da0,REC-LEGACY-0395,LED-LEGACY-0395,cbd86912-98e4-43f5-80b1-df8bbaea8163,4452167
e8996f3b-0df6-5d0f-87c4-57baef2117ff,REC-LEGACY-0091,LED-LEGACY-0091,2dfa5489-c3af-4bc0-9fe0-4be899b84c53,26340847
e8e8c5f0-217b-51fe-aa9c-30a845b01651,REC-LEGACY-0443,LED-LEGACY-0443,e2fb97c9-d8d9-458a-96a2-a38fdc54d5d1,2518548
e9754ddc-5f43-5c9a-8960-49231a36427d,REC-LEGACY-0489,LED-LEGACY-0489,fa533e08-7929-41bb-806d-a5aa70c8351a,2744215
e99922cd-8218-5d5e-9341-9b89e9d1460f,REC-LEGACY-0056,LED-LEGACY-0056,1c323e62-dc6e-47cf-b698-d4f70e1c6d2b,2050147
e9a5d5b3-c06f-5b0b-8877-40746172c0bb,REC-LEGACY-0399,LED-LEGACY-0399,cdc90784-fd3e-411d-a6e6-1826ef418d76,2699507
e9e124e0-5c01-5f78-a176-ac866a1cb9f9,REC-LEGACY-0373,LED-LEGACY-0373,bf692948-5e9e-4703-995a-1a038c74b752,32963570
e9ee114b-1312-5019-b53e-9582acc499c6,REC-LEGACY-0445,LED-LEGACY-0445,e41439a2-df9e-4f55-b739-cffe53d972b3,2189214
ea4af5cf-4bc7-5083-adf7-9aa6b334479c,REC-LEGACY-0018,LED-LEGACY-0018,08c4c008-cc6f-41d6-8970-58578b339600,434460
eaf65bca-3fd0-5488-b191-48c4bad46473,REC-LEGACY-0437,LED-LEGACY-0437,dfd4d7ad-12f7-4535-a940-4a18c6f7886a,41210657
eb322891-e537-5226-aff6-0a81e33ef9eb,REC-LEGACY-0173,LED-LEGACY-0173,58c7ee25-cdc0-4f36-b7f1-1aa1c45c33bb,3447890
ec1a47dd-bb8b-54a2-a48c-fbc86e03e370,REC-LEGACY-0378,LED-LEGACY-0378,c24d5aca-da1b-404b-90d2-cbcc1b9763f8,1431859
ec1e0d60-7eb9-52be-9721-921a2467a34a,REC-LEGACY-0119,LED-LEGACY-0119,3d641179-41dc-457b-951b-4260a8743d81,2289437
ecf77ffb-759b-515d-8154-043976e34e69,REC-LEGACY-0446,LED-LEGACY-0446,e4713aeb-2f06-4729-ace3-d695e2e63b9d,3020149
edd527cf-494c-5653-8475-88973f4f542a,REC-LEGACY-0410,LED-LEGACY-0410,d2b1bcc7-58ef-496e-9a8c-7ae7b89f4e99,2394905
edef5226-ab16-51d4-a2bf-a7783206f2d4,REC-LEGACY-0349,LED-LEGACY-0349,b3431bbd-2076-487d-bd50-6ede6bf12769,315371489
ee768b88-8720-5a66-8c01-c9635732fc42,REC-LEGACY-0391,LED-LEGACY-0391,c9806034-6ec7-4eab-b22e-63fc5b2752a8,2378762
ef154425-0563-5154-948d-f57b4f8079e1,REC-LEGACY-0363,LED-LEGACY-0363,baa58f01-1f21-4011-b9d9-7477f45bf039,770500
ef1fb38c-394a-50c9-a254-9aa9b9bc5c75,REC-LEGACY-0370,LED-LEGACY-0370,be02f72e-2891-411d-89fe-d969a564f1cf,3117880
ef6fb4a8-f534-5e5d-9282-9944c8ce1182,REC-LEGACY-0076,LED-LEGACY-0076,26721503-94a5-40ca-b39f-3c2c3fc918e1,3839157
f095a285-8f86-5fb9-9e74-db374967bd5a,REC-LEGACY-0088,LED-LEGACY-0088,2ccff885-bd95-46cd-9362-45800e817d40,160841
f0b995c1-baff-565d-b0a0-b0237d182d8d,REC-CLOUD-HISTORY-4,LED-CLOUD-HISTORY-4,e2857c52-b027-5a89-91a1-6b4eab59cd15,100000
f0d747c1-e7ee-500f-8e66-a6d223eebab3,REC-LEGACY-0409,LED-LEGACY-0409,d24cbcf7-496f-49ff-ab81-f01d433df095,44378752
f167e69c-a62b-524d-ac64-1e1faa0916cc,REC-LEGACY-0300,LED-LEGACY-0300,9abc2774-19eb-496a-9af7-0dcc28b9c5a2,3650955
f1cc198b-8070-5a6b-9efb-4e27ae4626dc,REC-LEGACY-0265,LED-LEGACY-0265,8788e33e-57d4-4416-b465-60a5461c9844,4418992
f1eee4fe-0261-542a-ab45-b3d1482cf258,REC-LEGACY-0042,LED-LEGACY-0042,14e78ea4-21a8-4f1f-8383-fc49c7bc9859,1311827
f21d751d-8c0b-5d5a-ad7f-469b3eaea236,REC-LEGACY-0466,LED-LEGACY-0466,ee44111c-cda6-4f88-912c-c000db318638,16001987
f23f29f5-7d3c-5129-a111-1232866ac236,REC-LEGACY-0160,LED-LEGACY-0160,5228ce90-be58-4734-9899-d5bac31ce6ff,3178838
f23ff374-bb55-5cf1-813c-0018c6e9c03e,REC-LEGACY-0016,LED-LEGACY-0016,07ae4ab8-73d3-4e6e-9a60-82292d0c4195,922768
f296ecba-247d-5227-b315-e4d3654bbb5d,REC-LEGACY-0233,LED-LEGACY-0233,77e21ba0-ecb6-4c61-aa45-f7f1a49f8386,2001972
f2d026b9-8d1d-5ffb-b0e4-c9cc2efd4186,REC-LEGACY-0408,LED-LEGACY-0408,d1e10367-3162-481e-8663-3eb60a574452,2273004
f31f7d5a-38dd-526e-ae7e-06871e63d48c,REC-LEGACY-0232,LED-LEGACY-0232,77472714-41af-4d14-b301-2fb30de8c304,1071303
