entry_id,account_id,payout_id,expected_date,direction,amount_minor,entry_kind
LED-LEGACY-0359,075ff9e3-1a94-4ecf-b1d0-e93932fbd8af,PAY-LEGACY-0359,2025-06-27,debit,3868453,vendor_payment
LED-LEGACY-0360,2e6e8aad-1bc7-4276-a6d8-76a1d3844a8b,PAY-LEGACY-0360,2025-04-19,debit,957455,vendor_payment
LED-LEGACY-0361,1cee8049-38a6-48af-87c0-85394ec8e7d4,PAY-LEGACY-0361,2025-10-20,debit,3059353,vendor_payment
LED-LEGACY-0362,2063c40d-9085-48e6-8998-634d4ca7dc35,PAY-LEGACY-0362,2025-08-12,debit,2481548,vendor_payment
LED-LEGACY-0363,f5623493-a7ea-4d99-ac3b-aac24c1c5449,PAY-LEGACY-0363,2025-10-05,debit,770500,vendor_payment
LED-LEGACY-0364,5768d04e-51b0-4074-9dcb-05c5ded6c3e4,PAY-LEGACY-0364,2024-05-12,debit,2547302,vendor_payment
LED-LEGACY-0365,172212b3-46e0-4374-ae74-fa2e64d224b0,PAY-LEGACY-0365,2024-05-08,debit,2620530,vendor_payment
LED-LEGACY-0366,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-LEGACY-0366,2026-03-06,debit,4632580,vendor_payment
LED-LEGACY-0367,f7e1950e-6c5b-478a-8dc1-21339e3d273a,PAY-LEGACY-0367,2026-02-25,debit,3030472,vendor_payment
LED-LEGACY-0368,311f6aa0-1e1a-4265-8e33-f281d0f1874d,PAY-LEGACY-0368,2024-04-03,debit,3304918,vendor_payment
LED-LEGACY-0369,8e9c769a-7566-431a-8ee5-cab10ef5bbb9,PAY-LEGACY-0369,2026-02-11,debit,958723,vendor_payment
LED-LEGACY-0370,554f07a2-b21f-49ed-81c3-686485e7236b,PAY-LEGACY-0370,2025-01-16,debit,3117880,vendor_payment
LED-LEGACY-0371,f9189093-30e3-4b71-8e25-066bbbacb2ad,PAY-LEGACY-0371,2026-05-02,debit,35453,vendor_payment
LED-LEGACY-0372,ca4c3e95-608f-47e6-bcf3-0b2cc3383a48,PAY-LEGACY-0372,2025-12-25,debit,4953678,vendor_payment
LED-LEGACY-0373,6eb7f5bb-a092-4d0b-8ea6-0fe97fa8fb5f,PAY-LEGACY-0373,2024-02-18,debit,32963570,vendor_payment
LED-LEGACY-0374,dd755a32-ff24-4b6a-b6bb-cc307d14a2a6,PAY-LEGACY-0374,2024-02-19,debit,3397127,vendor_payment
LED-LEGACY-0375,3a5a8b5d-7f04-4379-88b2-37941d9065a5,PAY-LEGACY-0375,2026-07-08,debit,4497562,vendor_payment
LED-LEGACY-0376,631e8981-6f9f-4c28-acb8-a0e1f015a5bb,PAY-LEGACY-0376,2025-02-26,debit,3419465,vendor_payment
LED-LEGACY-0377,818b2460-e7aa-4e0e-8780-3d5f4de96f61,PAY-LEGACY-0377,2026-01-23,debit,1082144,vendor_payment
LED-LEGACY-0378,898ab554-a2c8-4679-9e7c-ca6aad41e1d1,PAY-LEGACY-0378,2026-03-07,debit,1431859,vendor_payment
LED-LEGACY-0379,ae3bff35-d96f-4a24-927f-d342e9282971,PAY-LEGACY-0379,2026-08-06,debit,91748,vendor_payment
LED-LEGACY-0380,b860fd19-e0ab-48ac-a475-5c0ad4f5b278,PAY-LEGACY-0380,2025-09-11,debit,4734012,vendor_payment
LED-LEGACY-0381,d6452a06-5a2e-4d7f-b716-44d81058aa7f,PAY-LEGACY-0381,2024-07-25,debit,26340770,vendor_payment
LED-LEGACY-0382,8c7281f8-e19f-4e7c-a06f-92793f57f6b4,PAY-LEGACY-0382,2026-09-05,debit,1610783,vendor_payment
LED-LEGACY-0383,c54ef01c-d389-485a-b7a5-5d97ffcef98d,PAY-LEGACY-0383,2026-07-05,debit,1280982,vendor_payment
LED-LEGACY-0384,cbc4e3a6-84ae-4ab0-82a4-724df3f415b8,PAY-LEGACY-0384,2024-06-27,debit,4266924,vendor_payment
LED-LEGACY-0385,055e0945-eac9-4557-a51f-8c83dc109c49,PAY-LEGACY-0385,2025-12-08,debit,21988170,vendor_payment
LED-LEGACY-0386,02665b17-9e22-4df0-974c-a4f4e58ff9dd,PAY-LEGACY-0386,2025-03-07,debit,374335,vendor_payment
LED-LEGACY-0387,c623560a-87cd-4568-9231-e49780efef5c,PAY-LEGACY-0387,2026-06-22,debit,933611,vendor_payment
LED-LEGACY-0388,b5a6da5d-7679-49c0-b71f-1339ee93df6d,PAY-LEGACY-0388,2025-06-06,debit,3702586,vendor_payment
LED-LEGACY-0389,634d7975-7b13-481f-9fd7-cd455927d24f,PAY-LEGACY-0389,2025-10-24,debit,3735106,vendor_payment
LED-LEGACY-0390,074182b3-561f-474d-b7fc-de732bf64814,PAY-LEGACY-0390,2025-02-03,debit,2086493,vendor_payment
LED-LEGACY-0391,64f90861-ce96-4cbf-ab85-82e93583b2ec,PAY-LEGACY-0391,2024-05-24,debit,2378762,vendor_payment
LED-LEGACY-0392,646d1b4c-fa18-48c0-908b-68627c1b63e9,PAY-LEGACY-0392,2024-08-30,debit,443103,vendor_payment
LED-LEGACY-0393,1b0595df-e9b0-44af-9cdf-75f228f01bc6,PAY-LEGACY-0393,2025-06-12,debit,4013426,vendor_payment
LED-LEGACY-0394,e7f3f167-537c-4ac6-a00b-2b0a7784efcf,PAY-LEGACY-0394,2024-03-27,debit,40329392,vendor_payment
LED-LEGACY-0395,ebc66459-ea0b-4792-8fa0-be130dce667f,PAY-LEGACY-0395,2024-07-22,debit,4452167,vendor_payment
LED-LEGACY-0396,1cee8049-38a6-48af-87c0-85394ec8e7d4,PAY-LEGACY-0396,2026-04-10,debit,19261225,vendor_payment
LED-LEGACY-0397,1750a513-4836-4476-85e2-fbaf8b7b914b,PAY-LEGACY-0397,2026-07-25,debit,3290053,vendor_payment
LED-LEGACY-0398,c54ef01c-d389-485a-b7a5-5d97ffcef98d,PAY-LEGACY-0398,2024-06-28,debit,4236778,vendor_payment
LED-LEGACY-0399,369d0d9e-5689-43df-8dc0-212e2593d85c,PAY-LEGACY-0399,2026-01-19,debit,2699507,vendor_payment
LED-LEGACY-0400,7bb6d137-37c2-4548-bb7b-6d084b07c887,PAY-LEGACY-0400,2025-10-03,debit,4959242,vendor_payment
LED-LEGACY-0401,0ebc1720-d184-4319-be28-0a9dd375f3bd,PAY-LEGACY-0401,2025-02-02,debit,8136197,vendor_payment
LED-LEGACY-0402,294f1e50-64d8-4df0-8db3-d196d66f69aa,PAY-LEGACY-0402,2025-07-06,debit,4418557,vendor_payment
LED-LEGACY-0403,efd855f6-79e7-4b89-804d-45341769ac0b,PAY-LEGACY-0403,2024-01-18,debit,326565383,vendor_payment
LED-LEGACY-0404,e3b18ec1-9290-4a72-b94d-6b042328f64d,PAY-LEGACY-0404,2024-10-12,debit,3030494,vendor_payment
LED-LEGACY-0405,af110f6e-1db4-4e24-b07e-bda2032f0e08,PAY-LEGACY-0405,2024-03-04,debit,47894566,vendor_payment
LED-LEGACY-0406,e5d18286-5349-4319-92ad-90bfddac4762,PAY-LEGACY-0406,2025-05-07,debit,1492933,vendor_payment
LED-LEGACY-0407,fc764a5a-7de5-4624-a5ce-c9a2eda83684,PAY-LEGACY-0407,2024-05-17,debit,4164006,vendor_payment
LED-LEGACY-0408,14221eaf-283e-4340-abc4-dd08b2941107,PAY-LEGACY-0408,2024-05-06,debit,2273004,vendor_payment
LED-LEGACY-0409,b18f9ab9-02e7-4828-8061-8a1a65e92600,PAY-LEGACY-0409,2024-04-03,debit,44378752,vendor_payment
LED-LEGACY-0410,73ee12b0-357f-4f69-ba90-4b0db4670350,PAY-LEGACY-0410,2025-08-27,debit,2394905,vendor_payment
LED-LEGACY-0411,c740c46c-ffe1-43ad-b455-b74198a812d5,PAY-LEGACY-0411,2024-03-07,debit,3571231,vendor_payment
LED-LEGACY-0412,04901130-4201-4370-b488-ed671c1f669c,PAY-LEGACY-0412,2025-12-07,debit,42541047,vendor_payment
LED-LEGACY-0413,c56a6f4c-a210-41d8-a80a-eb6e0d3cae3b,PAY-LEGACY-0413,2024-05-21,debit,27079443,vendor_payment
LED-LEGACY-0414,c50bfd5b-7383-4702-92d6-f81cbdbd8a12,PAY-LEGACY-0414,2025-09-10,debit,3659274,vendor_payment
LED-LEGACY-0415,8d5945bb-65e6-4155-9939-157b6760ff02,PAY-LEGACY-0415,2024-02-07,debit,30626949,vendor_payment
LED-LEGACY-0416,64a5c1a4-757b-4a03-b5b5-54a8e367fd56,PAY-LEGACY-0416,2024-08-24,debit,478676,vendor_payment
LED-LEGACY-0417,75f43563-0b8f-4aa0-9aa1-f3f4548ae5c0,PAY-LEGACY-0417,2026-03-14,debit,4083848,vendor_payment
LED-LEGACY-0418,aad018ca-2eee-4200-b134-b1d13b82d0e1,PAY-LEGACY-0418,2026-07-07,debit,88568104,vendor_payment
LED-LEGACY-0419,f4ca551c-2b6e-46d5-a5d5-860c2621dc54,PAY-LEGACY-0419,2026-07-21,debit,1082142,vendor_payment
LED-LEGACY-0420,3a8d9540-7282-46f8-9831-c419070790ca,PAY-LEGACY-0420,2026-01-10,debit,43533311,vendor_payment
LED-LEGACY-0421,9d9318f6-ba94-465f-92a3-be1cb96511d6,PAY-LEGACY-0421,2026-01-20,debit,2188445,vendor_payment
LED-LEGACY-0422,9094b1c8-aa5c-4e8a-b175-e8fb04eb5c36,PAY-LEGACY-0422,2025-02-20,debit,35165195,vendor_payment
LED-LEGACY-0423,d6887b27-5224-4cd4-8cd6-8c066a7c8ff1,PAY-LEGACY-0423,2026-01-21,debit,25812434,vendor_payment
LED-LEGACY-0424,d57c11fe-b54d-4c2b-b3bb-b3c17780f0f3,PAY-LEGACY-0424,2026-06-05,debit,24813468,vendor_payment
LED-LEGACY-0425,f98295f2-82c0-4c5f-921b-8a25fded1c68,PAY-LEGACY-0425,2024-02-05,debit,4090040,vendor_payment
LED-LEGACY-0426,62cba7af-208d-4cc8-9e08-80972d44c993,PAY-LEGACY-0426,2025-11-03,debit,3446103,vendor_payment
LED-LEGACY-0427,f44916b9-fb75-4b4f-b708-4e93658e043a,PAY-LEGACY-0427,2026-08-05,debit,449052,vendor_payment
LED-LEGACY-0428,64a5c1a4-757b-4a03-b5b5-54a8e367fd56,PAY-LEGACY-0428,2026-07-01,debit,10969996,vendor_payment
LED-LEGACY-0429,f17898cd-a600-449e-b5cd-338e25e98261,PAY-LEGACY-0429,2026-07-31,debit,2559380,vendor_payment
LED-LEGACY-0430,a44fe76d-5fa3-4625-a954-c51e0785493e,PAY-LEGACY-0430,2025-01-06,debit,16705541,vendor_payment
LED-LEGACY-0431,5d6f969e-a684-49ca-afe7-32477858b4ac,PAY-LEGACY-0431,2024-04-23,debit,707342,vendor_payment
LED-LEGACY-0432,5872dc14-b01f-4e8c-9c7c-123bfdc89422,PAY-LEGACY-0432,2024-07-20,debit,711299,vendor_payment
LED-LEGACY-0433,8eb4be0c-28c0-414a-9fac-cc0e2c018a53,PAY-LEGACY-0433,2026-06-07,debit,28599743,vendor_payment
LED-LEGACY-0434,ec89ee2e-8b28-4857-b204-62d1619e6b01,PAY-LEGACY-0434,2025-02-07,debit,2660644,vendor_payment
LED-LEGACY-0435,e7f3f167-537c-4ac6-a00b-2b0a7784efcf,PAY-LEGACY-0435,2024-08-14,debit,39021973,vendor_payment
LED-LEGACY-0436,823c170a-be92-4402-8b62-41bb5630f9df,PAY-LEGACY-0436,2026-03-14,debit,3612646,vendor_payment
LED-LEGACY-0437,284d6b0e-0b70-4ebc-a7d3-a44bb9da1f79,PAY-LEGACY-0437,2024-10-14,debit,41210657,vendor_payment
LED-LEGACY-0438,b3009947-bd27-4081-ba9f-63464e8410c2,PAY-LEGACY-0438,2025-09-18,debit,42751241,vendor_payment
LED-LEGACY-0439,b2ba670b-5635-4e64-81b9-57a8a9872863,PAY-LEGACY-0439,2025-12-19,debit,3334951,vendor_payment
LED-LEGACY-0440,c1a4ca35-2f8a-4884-a706-e9b93381be05,PAY-LEGACY-0440,2025-01-16,debit,4930008,vendor_payment
LED-LEGACY-0441,62cba7af-208d-4cc8-9e08-80972d44c993,PAY-LEGACY-0441,2024-07-26,debit,47068800,vendor_payment
LED-LEGACY-0442,5aa36ef2-b89a-46bf-840d-3d8d46fa0e5e,PAY-LEGACY-0442,2024-06-05,debit,3498059,vendor_payment
LED-LEGACY-0443,640ea955-beb7-41be-98e6-4380c6b41265,PAY-LEGACY-0443,2024-06-14,debit,2518548,vendor_payment
LED-LEGACY-0444,3f04d26f-6499-4046-93c0-c1ffee90532e,PAY-LEGACY-0444,2025-01-30,debit,38798407,vendor_payment
LED-LEGACY-0445,819ff582-f54c-4d93-9aa3-46b4a7a3df51,PAY-LEGACY-0445,2026-08-21,debit,2189214,vendor_payment
LED-LEGACY-0446,d03d7bcd-cb5b-449b-9731-484898a6bf3b,PAY-LEGACY-0446,2025-12-09,debit,3020149,vendor_payment
LED-LEGACY-0447,458a0c44-50ce-4979-8d03-7212f1a100e7,PAY-LEGACY-0447,2024-06-09,debit,2507873,vendor_payment
LED-LEGACY-0448,b457edf0-110b-4c81-9e97-6ce1a9dd5fc4,PAY-LEGACY-0448,2026-07-11,debit,3056234,vendor_payment
LED-LEGACY-0449,c54ef01c-d389-485a-b7a5-5d97ffcef98d,PAY-LEGACY-0449,2024-03-19,debit,365485273,vendor_payment
LED-LEGACY-0450,2b11957c-6f6b-437c-8fa0-51c43e5653a2,PAY-LEGACY-0450,2024-10-26,debit,1794789,vendor_payment
LED-LEGACY-0451,823c170a-be92-4402-8b62-41bb5630f9df,PAY-LEGACY-0451,2026-07-22,debit,4103583,vendor_payment
LED-LEGACY-0452,26575479-18ff-4877-85f8-ece3da36304b,PAY-LEGACY-0452,2025-04-07,debit,22620116,vendor_payment
LED-LEGACY-0453,8ac46ade-87c5-46aa-bbf3-879ca6bd5f56,PAY-LEGACY-0453,2024-09-09,debit,2431574,vendor_payment
LED-LEGACY-0454,e3e9fbd1-194f-4dcc-bb54-c971be15de13,PAY-LEGACY-0454,2024-03-03,debit,5014808,vendor_payment
LED-LEGACY-0455,a7a6e3bf-65c8-432e-a9ad-2edf49b96e77,PAY-LEGACY-0455,2024-06-14,debit,3874680,vendor_payment
LED-LEGACY-0456,fa45e08c-ff79-4f4b-8be1-f89c44b35eda,PAY-LEGACY-0456,2025-09-05,debit,4670681,vendor_payment
LED-LEGACY-0457,bfdcdc30-5dc4-4fac-9046-bd0076f5baff,PAY-LEGACY-0457,2025-04-18,debit,584250,vendor_payment
LED-LEGACY-0458,c623560a-87cd-4568-9231-e49780efef5c,PAY-LEGACY-0458,2026-07-09,debit,647818,vendor_payment
LED-LEGACY-0459,8f269d53-f39e-441d-9528-52eb55728d19,PAY-LEGACY-0459,2024-11-22,debit,3746727,vendor_payment
LED-LEGACY-0460,3ecdb1c4-7e03-4f36-b0d6-6fc0418fe89c,PAY-LEGACY-0460,2025-07-22,debit,3943398,vendor_payment
LED-LEGACY-0461,8fc93022-f126-455c-9553-0c3fe562fc82,PAY-LEGACY-0461,2025-09-09,debit,155376,vendor_payment
LED-LEGACY-0462,38f20aba-bf01-43ca-8491-06dbe37e7bd8,PAY-LEGACY-0462,2024-08-17,debit,21564644,vendor_payment
LED-LEGACY-0463,430494bf-57c8-43b2-b5d0-dfdec0a44bc9,PAY-LEGACY-0463,2026-05-04,debit,45643267,vendor_payment
LED-LEGACY-0464,35d568f9-5dc5-4d0a-8a17-e085f8b58a65,PAY-LEGACY-0464,2024-02-11,debit,2029939,vendor_payment
LED-LEGACY-0465,6200e535-71c7-42da-8195-c6f38356f04c,PAY-LEGACY-0465,2024-08-19,debit,3312029,vendor_payment
LED-LEGACY-0466,e558c415-b5a2-4a2e-b68c-419a4af62543,PAY-LEGACY-0466,2024-09-08,debit,16001987,vendor_payment
LED-LEGACY-0467,61c00eed-a3bf-4071-b416-f6549d3052e6,PAY-LEGACY-0467,2024-10-25,debit,3267551,vendor_payment
LED-LEGACY-0468,24934eb0-a867-4a59-bf9a-009df2f6187a,PAY-LEGACY-0468,2025-08-27,debit,13006466,vendor_payment
LED-LEGACY-0469,d5e8d4bb-6cf5-4bf3-8b44-ba71a28c5c3b,PAY-LEGACY-0469,2025-12-17,debit,4142413,vendor_payment
LED-LEGACY-0470,80f48188-b9a9-4256-8800-0a3b7d4ccda8,PAY-LEGACY-0470,2024-09-04,debit,3256520,vendor_payment
LED-LEGACY-0471,ac9e75c7-bbd6-4faa-9e03-1d9be9134a7f,PAY-LEGACY-0471,2024-06-10,debit,3924043,vendor_payment
LED-LEGACY-0472,9db63a5a-4648-4f55-acd1-56a7daa72bb8,PAY-LEGACY-0472,2026-08-23,debit,11379448,vendor_payment
LED-LEGACY-0473,e8507a2d-743d-4568-a412-229ca620633e,PAY-LEGACY-0473,2024-12-17,debit,4354839,vendor_payment
LED-LEGACY-0474,c822b274-6f2b-4dfd-8832-59afc4cf8df8,PAY-LEGACY-0474,2026-01-27,debit,344968,vendor_payment
LED-LEGACY-0475,8948dd2a-4b0b-42b9-ab7a-ef33222bf554,PAY-LEGACY-0475,2025-10-23,debit,2429669,vendor_payment
LED-LEGACY-0476,cae978bc-6048-4202-980f-f25d3c412ca9,PAY-LEGACY-0476,2026-06-24,debit,16499369,vendor_payment
LED-LEGACY-0477,f4ca551c-2b6e-46d5-a5d5-860c2621dc54,PAY-LEGACY-0477,2025-06-27,debit,195371,vendor_payment
LED-LEGACY-0478,a6d06594-2aec-4dbb-8d25-a980a46a40b3,PAY-LEGACY-0478,2024-06-19,debit,2157246,vendor_payment
LED-LEGACY-0479,3ccfe7dc-5771-4ce3-9824-7e2a7556a679,PAY-LEGACY-0479,2025-07-27,debit,3849523,vendor_payment
LED-LEGACY-0480,3f3ba940-4192-4fa8-b520-77771a85c4b4,PAY-LEGACY-0480,2024-03-20,debit,4805476,vendor_payment
LED-LEGACY-0481,b3009947-bd27-4081-ba9f-63464e8410c2,PAY-LEGACY-0481,2025-08-12,debit,2365899,vendor_payment
LED-LEGACY-0482,95607974-40a9-4152-9086-55c365de1ed9,PAY-LEGACY-0482,2026-01-18,debit,1189531,vendor_payment
LED-LEGACY-0483,c56a6f4c-a210-41d8-a80a-eb6e0d3cae3b,PAY-LEGACY-0483,2025-11-18,debit,31573644,vendor_payment
LED-LEGACY-0484,0601adce-ce54-455b-8140-08513f2dc1d5,PAY-LEGACY-0484,2024-02-24,debit,4710472,vendor_payment
LED-LEGACY-0485,79b1e5ea-2fbe-4fec-8a32-3a4a53e6d123,PAY-LEGACY-0485,2025-09-01,debit,42628408,vendor_payment
LED-LEGACY-0486,55715ee0-332e-40c7-a917-391cd2703ad2,PAY-LEGACY-0486,2024-12-12,debit,3487796,vendor_payment
LED-LEGACY-0487,df9f1ade-63f6-4321-9ed3-3b68d7e80a88,PAY-LEGACY-0487,2026-02-16,debit,4302254,vendor_payment
LED-LEGACY-0488,7bb6d137-37c2-4548-bb7b-6d084b07c887,PAY-LEGACY-0488,2025-11-03,debit,1442925,vendor_payment
LED-LEGACY-0489,1e335d27-d597-4e85-b697-6a72ea7bd5c9,PAY-LEGACY-0489,2025-01-04,debit,2744215,vendor_payment
LED-LEGACY-0490,898ab554-a2c8-4679-9e7c-ca6aad41e1d1,PAY-LEGACY-0490,2026-08-30,debit,37720106,vendor_payment
LED-LEGACY-0491,53c3d56d-ef99-4f8e-af02-1ae3b6fea549,PAY-LEGACY-0491,2025-10-21,debit,421215,vendor_payment
LED-LEGACY-0492,ad33f5e0-2377-47bb-a797-25ec45979408,PAY-LEGACY-0492,2024-03-07,debit,4017596,vendor_payment
LED-LEGACY-0493,425b4a86-d1f2-42c6-8041-6c8e10c168d5,PAY-LEGACY-0493,2026-04-17,debit,657714,vendor_payment
LED-LEGACY-0494,23792ba6-8c06-408a-84eb-130739d06813,PAY-LEGACY-0494,2025-10-18,debit,5671678,vendor_payment
LED-LEGACY-0495,501e62f1-cecb-442e-88d3-69d5f8b94837,PAY-LEGACY-0495,2024-07-15,debit,194170515,vendor_payment
LED-LEGACY-0496,90cc7550-f8af-41a3-8db0-fcd1c4b49279,PAY-LEGACY-0496,2026-06-26,debit,3848491,vendor_payment
LED-LEGACY-0497,09f3add6-0c78-4a7c-a1c7-7a0300c53728,PAY-LEGACY-0497,2026-01-21,debit,3773698,vendor_payment
LED-LEGACY-0498,8d924d79-9f45-4f08-98e3-51dbdf50de0e,PAY-LEGACY-0498,2024-04-16,debit,2340009,vendor_payment
LED-LEGACY-0499,26e42613-3577-493f-b256-0503008226bb,PAY-LEGACY-0499,2025-04-20,debit,3622401,vendor_payment
LED-MISMATCH,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-MISMATCH,2026-08-15,debit,1000000,vendor_payment
LED-MISSING-BANK,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-MISSING-BANK,2026-08-15,debit,170000,vendor_payment
LED-MISSING-REF,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-MISSING-REF,2026-08-15,debit,45000,vendor_payment
LED-NEXT-MONTH,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-NEXT-MONTH,2026-09-01,debit,30000,vendor_payment
LED-PAISE,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-PAISE,2026-08-15,debit,101,vendor_payment
LED-PARTIAL,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-PARTIAL,2026-08-15,debit,400000,vendor_payment
LED-PARTIAL-REFUND,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-REFUND,2026-08-20,credit,50000,vendor_payment
LED-PENDING,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-PENDING,2026-09-07,debit,80000,vendor_payment
LED-PROCESSING,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-PROCESSING,2026-09-07,debit,90000,vendor_payment
LED-REFUND,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-REFUND,2026-08-15,debit,200000,vendor_payment
LED-RETRY,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-RETRY,2026-08-15,debit,150000,vendor_payment
LED-REVERSAL,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-REVERSED,2026-08-16,credit,320000,vendor_payment
LED-REVERSED,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-REVERSED,2026-08-15,debit,320000,vendor_payment
LED-SPLIT,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-SPLIT,2026-08-15,debit,1000000,vendor_payment
LED-THRESHOLD-ABOVE,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-THRESHOLD-ABOVE,2026-08-15,debit,5000001,vendor_payment
LED-THRESHOLD-EQUAL,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-THRESHOLD-EQUAL,2026-08-15,debit,5000000,vendor_payment
LED-TIMING,1dcd9b72-6467-4706-a221-bf5b9d6359d7,PAY-TIMING,2026-08-31,debit,88000,vendor_payment
